"","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","repayment_status_april","repayment_status_may","repayment_status_june","repayment_status_july","repayment_status_august","repayment_status_september","default_payment_next_month"
"3065",430000,2,2,1,42,1,1,1,1,1,1,0
"3066",70000,1,1,2,25,1,1,1,1,1,1,1
"3067",20000,1,3,2,36,0,1,0,0,0,0,0
"3068",310000,2,1,1,33,0,0,0,0,1,1,1
"3069",160000,2,2,1,23,0,1,1,1,1,1,0
"3070",30000,1,3,2,38,1,1,1,1,1,1,0
"3071",480000,2,3,1,39,1,1,1,1,1,1,0
"3072",180000,2,1,2,28,1,1,1,1,1,1,1
"3073",210000,1,2,1,40,1,1,1,1,1,1,0
"3074",360000,1,1,2,30,0,0,0,0,0,0,1
"3075",180000,1,3,2,31,1,1,1,1,1,1,0
"3076",2e+05,2,1,2,29,1,1,1,1,1,1,0
"3077",50000,1,3,2,22,1,1,1,1,1,1,1
"3078",240000,1,2,1,48,1,0,0,0,0,0,1
"3079",180000,2,1,2,29,0,1,1,1,1,1,0
"3080",80000,2,3,1,33,0,0,1,1,0,0,0
"3081",50000,2,3,1,32,1,1,1,1,1,1,0
"3082",280000,2,2,1,36,0,1,1,1,1,1,0
"3083",70000,2,1,2,29,1,1,1,1,1,1,0
"3084",4e+05,1,1,2,36,0,0,0,0,1,1,0
"3085",210000,2,3,1,45,0,0,0,0,0,0,0
"3086",80000,1,3,2,33,1,1,1,1,1,1,0
"3087",30000,2,2,2,24,1,1,1,1,1,1,0
"3088",310000,1,2,2,29,1,1,1,1,1,1,0
"3089",360000,2,3,2,27,0,0,0,0,0,0,0
"3090",2e+05,1,2,2,28,0,0,1,1,1,1,0
"3091",50000,1,2,1,33,1,1,1,1,1,1,0
"3092",320000,2,2,1,41,1,1,1,1,1,1,0
"3093",60000,1,2,2,27,1,1,1,1,1,1,0
"3094",230000,2,1,2,30,1,1,1,1,1,1,0
"3095",150000,2,1,1,44,0,0,0,0,1,1,1
"3096",360000,2,1,1,39,1,0,1,1,1,1,0
"3097",50000,1,1,2,34,1,1,1,1,1,1,0
"3098",280000,2,1,1,37,1,1,1,0,1,0,0
"3099",50000,2,3,1,50,1,1,1,1,1,1,0
"3100",5e+05,1,1,1,32,1,1,1,1,1,1,0
"3101",4e+05,2,3,1,41,1,1,1,1,1,1,1
"3102",280000,1,2,2,28,0,1,0,1,1,1,0
"3103",360000,2,2,2,41,0,1,1,1,1,1,0
"3104",260000,2,1,2,29,0,0,0,0,0,0,1
"3105",330000,1,1,1,42,1,1,1,1,1,1,0
"3106",350000,2,2,1,33,1,1,1,1,1,1,0
"3107",5e+05,2,2,1,39,0,0,1,0,0,1,0
"3108",440000,2,1,1,35,1,1,1,1,1,1,0
"3109",260000,1,2,2,28,1,1,1,1,1,1,0
"3110",5e+05,1,3,1,48,1,1,1,1,1,1,0
"3111",1e+05,1,2,1,35,1,1,1,1,1,1,0
"3112",70000,1,3,1,47,1,1,1,1,1,1,0
"3113",440000,1,1,2,43,1,1,1,1,1,1,0
"3114",220000,2,1,1,44,1,1,1,1,1,1,0
"3115",160000,2,1,1,32,1,1,1,1,1,1,0
"3116",2e+05,1,2,1,46,0,1,1,1,1,1,0
"3117",30000,2,2,2,25,1,1,1,1,1,1,0
"3118",110000,2,1,2,27,1,1,1,1,1,1,0
"3119",60000,2,2,1,43,1,1,1,1,1,1,0
"3120",260000,1,1,2,28,1,1,0,0,0,1,0
"3121",110000,1,2,1,36,1,1,1,1,1,1,0
"3122",260000,1,3,1,44,1,1,1,1,1,1,0
"3123",280000,2,1,2,32,1,1,1,1,1,1,0
"3124",210000,1,1,2,30,1,0,0,1,1,0,0
"3125",80000,2,2,1,37,1,1,1,1,1,1,0
"3126",2e+05,2,1,2,37,1,1,1,1,1,1,0
"3127",1e+05,2,2,2,33,1,1,1,1,1,1,0
"3128",210000,1,2,1,42,1,1,1,1,1,1,0
"3129",140000,2,2,2,35,1,1,1,1,1,1,0
"3130",180000,1,1,2,29,1,1,1,1,1,1,0
"3131",240000,2,2,2,34,1,1,1,1,1,1,0
"3132",150000,2,1,2,24,1,0,1,1,1,1,0
"3133",80000,1,2,1,54,1,0,1,1,1,1,1
"3134",210000,2,2,1,37,1,1,1,1,1,1,1
"3135",180000,2,1,2,28,0,1,1,1,1,1,0
"3136",1e+05,2,1,2,26,1,1,1,1,1,1,0
"3137",20000,1,1,2,28,1,1,1,1,1,1,0
"3138",140000,1,2,2,34,1,1,1,1,1,1,0
"3139",2e+05,1,3,2,40,1,1,1,1,1,1,0
"3140",80000,1,2,2,25,1,1,1,1,1,1,0
"3141",20000,2,2,2,49,1,1,1,1,1,1,1
"3142",80000,2,2,2,24,0,0,0,0,0,0,0
"3143",170000,2,1,1,41,1,1,1,1,1,1,0
"3144",70000,2,2,1,41,1,1,1,1,1,1,1
"3145",90000,2,3,1,40,0,1,0,0,0,0,0
"3146",30000,1,2,2,30,1,1,1,1,1,1,0
"3147",50000,1,1,2,25,0,0,1,0,1,1,0
"3148",50000,2,2,2,21,0,1,1,1,1,1,1
"3149",260000,2,1,2,39,1,1,1,1,1,1,0
"3150",360000,2,1,1,33,1,1,1,1,1,1,0
"3151",5e+05,2,3,2,52,0,0,0,0,0,0,1
"3152",160000,1,3,1,46,0,1,1,1,1,1,0
"3153",460000,2,1,2,39,1,1,1,1,1,1,0
"3154",20000,2,2,2,26,0,1,1,1,1,1,1
"3155",360000,1,2,2,25,1,1,1,1,1,1,0
"3156",3e+05,2,1,1,38,0,0,0,0,0,1,0
"3157",70000,2,2,1,28,1,1,1,1,1,1,1
"3158",50000,2,1,2,26,1,1,1,1,1,1,0
"3159",150000,2,3,1,51,1,1,1,1,1,1,0
"3160",390000,1,2,1,42,1,1,1,1,1,1,0
"3161",280000,1,1,2,37,1,1,1,1,1,1,0
"3162",50000,2,3,1,28,0,1,1,1,1,1,0
"3163",280000,2,1,2,38,0,1,1,1,0,0,1
"3164",50000,2,2,1,41,0,0,0,0,0,0,0
"3165",50000,1,1,2,32,1,1,1,1,1,1,0
"3166",150000,2,1,2,28,0,0,0,0,0,0,0
"3167",120000,2,1,2,31,0,1,1,1,1,1,1
"3168",360000,2,2,3,37,0,0,0,0,1,1,0
"3169",20000,1,2,2,33,1,1,1,1,1,1,0
"3170",50000,2,3,1,46,0,0,0,1,1,1,0
"3171",20000,2,1,2,23,1,1,1,1,1,1,1
"3172",90000,1,2,1,35,1,1,1,1,1,1,1
"3173",230000,1,2,1,35,1,1,1,1,1,1,0
"3174",20000,1,2,2,22,1,1,1,1,1,1,0
"3175",1e+05,2,2,2,23,1,1,1,1,1,1,0
"3176",270000,1,2,2,26,1,1,1,1,1,1,0
"3177",160000,1,2,2,28,0,0,0,0,0,1,0
"3178",80000,2,2,2,29,1,1,1,1,1,1,0
"3179",10000,1,1,2,24,1,1,1,1,1,1,1
"3180",5e+05,2,2,1,27,0,0,0,0,0,0,0
"3181",90000,2,1,1,43,0,1,1,0,1,1,0
"3182",150000,2,3,1,59,0,1,1,1,1,1,0
"3183",50000,1,3,1,49,0,0,1,0,1,1,0
"3184",260000,1,3,1,48,1,1,0,0,1,1,0
"3185",50000,2,2,2,22,1,1,1,1,1,1,0
"3186",30000,1,1,2,28,1,1,1,1,1,1,1
"3187",70000,1,2,2,26,1,1,1,1,1,1,0
"3188",360000,1,1,1,52,0,0,0,0,0,0,1
"3189",430000,2,1,2,39,1,1,1,1,1,1,0
"3190",50000,2,2,2,23,1,1,1,1,1,1,0
"3191",150000,2,4,2,26,0,0,1,1,1,1,0
"3192",70000,2,2,2,23,1,1,1,1,1,1,1
"3193",150000,2,1,2,25,0,1,1,1,1,1,0
"3194",110000,1,3,1,38,1,1,1,1,1,1,0
"3195",20000,2,1,2,38,1,1,1,1,1,1,1
"3196",20000,1,3,2,39,1,1,1,1,1,1,0
"3197",50000,1,1,2,31,0,1,0,1,1,1,0
"3198",10000,1,1,2,33,1,1,1,1,1,1,0
"3199",20000,1,2,2,24,1,1,1,1,1,1,0
"3200",180000,1,2,2,34,1,1,1,1,1,1,1
"3201",60000,2,2,1,26,1,1,1,1,1,1,1
"3202",20000,1,1,1,30,1,1,1,1,1,1,1
"3203",70000,2,1,2,25,1,1,1,1,1,1,0
"3204",60000,2,2,1,38,0,1,1,1,1,1,0
"3205",2e+05,1,1,2,28,0,0,1,1,0,0,0
"3206",2e+05,1,1,2,34,0,0,0,0,0,0,1
"3207",3e+05,2,1,1,37,0,1,1,0,1,1,0
"3208",390000,1,1,2,34,1,0,0,0,0,1,0
"3209",80000,2,2,1,23,1,1,1,1,1,1,0
"3210",1e+05,2,1,2,25,1,1,1,1,1,1,0
"3211",230000,1,3,2,30,1,1,1,1,1,1,0
"3212",40000,2,3,1,49,0,0,0,0,0,0,0
"3213",180000,2,2,1,25,0,1,1,1,1,1,0
"3214",420000,1,2,2,28,1,1,1,1,1,1,0
"3215",20000,1,2,1,59,1,1,1,1,0,1,0
"3216",340000,2,2,1,31,1,1,1,1,1,1,0
"3217",20000,2,1,2,25,1,1,1,1,1,1,1
"3218",320000,1,3,2,52,1,1,1,1,1,1,0
"3219",360000,1,1,1,39,0,0,0,0,0,0,0
"3220",1e+05,2,1,2,29,1,1,1,1,1,1,0
"3221",310000,2,1,2,36,0,0,0,0,1,0,0
"3222",140000,2,2,2,24,1,1,1,1,1,1,0
"3223",2e+05,1,2,2,33,1,1,1,1,1,1,0
"3224",30000,2,2,2,28,0,0,1,0,0,1,1
"3225",130000,2,3,1,25,1,1,1,1,1,1,0
"3226",20000,2,3,1,44,0,0,1,1,1,1,0
"3227",120000,2,4,1,57,1,1,1,1,1,1,0
"3228",190000,2,1,2,32,1,1,1,1,1,1,0
"3229",50000,2,2,1,26,1,1,1,1,1,1,0
"3230",130000,2,4,2,27,1,1,1,1,1,1,0
"3231",220000,2,2,1,48,1,1,1,1,1,1,1
"3232",2e+05,2,2,1,29,1,1,1,1,1,1,0
"3233",50000,2,3,1,59,1,1,1,1,1,1,0
"3234",30000,2,2,1,26,1,1,1,1,1,1,0
"3235",2e+05,2,2,1,33,0,0,0,0,0,0,0
"3236",4e+05,2,3,1,50,0,0,1,0,1,1,1
"3237",120000,2,1,1,41,1,1,1,1,1,1,0
"3238",60000,2,2,1,38,1,1,1,1,1,1,0
"3239",150000,2,1,2,25,1,1,1,1,1,1,0
"3240",240000,2,2,1,44,1,1,1,1,1,1,0
"3241",130000,1,2,2,29,0,0,0,0,0,1,0
"3242",2e+05,1,3,1,40,1,1,1,1,1,1,1
"3243",240000,2,2,1,56,0,0,0,0,0,1,1
"3244",30000,2,1,2,22,1,1,1,1,1,1,1
"3245",50000,2,2,1,26,1,1,1,1,1,1,0
"3246",30000,1,2,2,26,1,1,1,1,1,1,0
"3247",310000,1,1,1,33,0,0,0,0,0,0,0
"3248",120000,2,2,2,28,1,1,1,1,1,1,1
"3249",290000,2,2,1,34,1,1,1,1,1,1,0
"3250",50000,1,2,2,45,1,1,1,1,1,1,0
"3251",130000,2,1,2,27,1,1,1,1,1,1,0
"3252",50000,1,4,1,30,1,1,1,1,1,1,0
"3253",210000,2,2,1,33,1,1,0,0,1,1,0
"3254",50000,1,3,1,47,0,0,1,1,1,1,1
"3255",10000,2,2,2,40,1,1,1,1,1,1,0
"3256",10000,1,3,2,22,1,1,1,1,1,1,0
"3257",80000,2,2,2,24,1,1,1,1,1,1,1
"3258",360000,1,2,1,65,0,0,0,0,0,0,1
"3259",530000,1,1,2,32,0,0,0,0,0,0,0
"3260",20000,1,2,2,46,0,0,1,1,1,1,0
"3261",170000,1,2,1,42,1,1,1,1,1,1,0
"3262",220000,2,2,1,33,0,0,1,0,0,0,0
"3263",180000,1,3,1,40,0,1,0,1,1,1,0
"3264",440000,2,1,1,37,1,0,0,0,1,0,0
"3265",20000,1,2,1,62,0,1,1,1,1,1,1
"3266",4e+05,2,2,2,39,0,0,0,0,0,0,1
"3267",130000,1,2,2,27,0,0,0,0,1,1,0
"3268",420000,1,1,2,29,1,1,1,1,1,1,0
"3269",80000,2,2,1,34,1,1,1,1,1,1,0
"3270",20000,2,2,1,45,0,0,1,1,1,1,0
"3271",320000,2,2,2,29,1,1,1,1,1,1,1
"3272",160000,1,1,1,40,1,1,1,1,1,1,0
"3273",50000,2,2,2,23,1,1,1,1,1,1,0
"3274",50000,1,2,2,35,1,1,1,1,1,1,0
"3275",70000,2,2,1,43,1,1,1,1,1,1,0
"3276",20000,1,3,2,59,0,1,1,1,1,1,1
"3277",160000,2,2,2,24,1,1,1,1,1,1,0
"3278",130000,2,1,2,33,0,0,0,0,0,0,1
"3279",20000,2,1,2,23,1,1,1,1,1,1,0
"3280",170000,2,2,1,48,1,1,1,1,1,1,0
"3281",3e+05,2,1,2,39,0,1,1,1,0,1,0
"3282",160000,2,1,2,31,0,0,0,1,1,1,0
"3283",110000,2,3,1,52,0,0,0,1,0,0,0
"3284",230000,2,1,2,27,1,1,1,1,1,1,0
"3285",60000,2,2,2,21,1,1,1,1,1,1,0
"3286",280000,1,1,1,35,1,1,1,1,1,1,0
"3287",180000,2,1,2,47,1,0,0,1,0,0,0
"3288",30000,2,1,1,30,1,1,1,1,1,1,1
"3289",50000,2,2,2,28,1,1,1,1,1,1,0
"3290",270000,2,2,1,41,0,1,0,1,1,1,0
"3291",80000,2,2,2,24,0,0,0,0,0,1,1
"3292",120000,1,1,2,31,1,1,1,1,1,1,1
"3293",120000,1,3,1,53,0,0,0,0,0,0,0
"3294",30000,1,1,2,23,1,1,1,1,1,1,0
"3295",380000,1,1,2,36,1,1,1,1,1,1,0
"3296",80000,2,2,1,37,0,0,1,1,1,1,1
"3297",20000,2,2,2,26,0,1,1,1,1,1,0
"3298",160000,1,3,1,34,1,1,1,1,1,1,0
"3299",230000,2,2,2,26,0,0,1,1,1,1,1
"3300",370000,1,2,2,39,1,1,1,1,1,1,1
"3301",30000,2,3,1,41,1,1,1,1,1,1,0
"3302",20000,2,2,2,24,1,1,1,1,1,1,0
"3303",20000,1,2,2,23,1,1,1,1,1,1,1
"3304",470000,1,2,1,52,1,1,1,1,1,1,0
"3305",220000,2,2,2,29,1,1,1,1,1,1,1
"3306",80000,1,3,2,32,1,1,1,1,1,1,0
"3307",180000,2,2,1,33,0,1,0,0,0,0,0
"3308",1e+05,2,2,2,39,0,0,1,1,1,1,0
"3309",10000,2,2,2,21,0,1,1,1,1,1,0
"3310",280000,2,2,1,51,0,0,0,0,1,1,0
"3311",110000,2,1,1,31,1,1,1,1,1,1,1
"3312",210000,2,1,2,27,1,1,1,1,1,1,0
"3313",2e+05,2,1,1,36,1,1,1,1,1,1,0
"3314",260000,1,1,2,27,1,1,1,1,1,1,0
"3315",6e+05,1,1,2,36,0,1,1,1,1,1,0
"3316",330000,1,2,1,47,0,0,1,1,1,1,0
"3317",5e+05,2,1,2,31,1,1,1,1,1,1,0
"3318",2e+05,1,1,3,29,0,1,1,1,1,1,0
"3319",2e+05,1,2,1,36,0,0,1,1,1,1,1
"3320",210000,2,2,2,27,1,1,1,1,1,1,0
"3321",5e+05,2,1,1,46,0,1,1,1,1,1,0
"3322",10000,2,2,1,44,0,0,0,0,1,1,0
"3323",160000,2,1,2,24,0,0,0,0,0,1,0
"3324",50000,2,3,1,42,1,1,1,1,1,1,0
"3325",130000,1,2,2,33,1,1,1,1,1,1,0
"3326",140000,2,1,2,28,1,1,1,1,1,1,1
"3327",80000,2,2,2,45,0,0,0,0,0,1,0
"3328",5e+05,2,1,2,31,1,1,1,1,1,1,1
"3329",5e+05,2,2,1,39,1,1,1,1,1,1,0
"3330",320000,2,2,1,35,1,1,1,1,1,1,0
"3331",50000,1,2,2,29,1,1,1,1,1,1,0
"3332",120000,2,2,2,40,0,0,0,0,1,1,0
"3333",5e+05,1,1,1,59,0,0,1,0,0,0,1
"3334",290000,2,2,1,42,1,1,1,1,1,1,0
"3335",280000,1,1,1,50,0,0,1,1,1,1,0
"3336",30000,2,3,1,41,1,1,1,1,1,1,1
"3337",80000,1,1,2,31,1,1,1,1,1,1,1
"3338",50000,1,2,2,24,1,1,1,1,1,1,0
"3339",10000,1,3,2,24,1,1,1,1,1,1,0
"3340",550000,1,1,1,49,0,0,0,0,0,1,1
"3341",60000,1,2,2,41,1,0,0,0,0,1,0
"3342",140000,2,2,1,28,1,0,0,0,0,1,0
"3343",50000,2,2,2,28,1,1,1,1,1,1,0
"3344",3e+05,2,2,1,27,1,1,1,1,1,1,1
"3345",30000,2,3,1,29,1,1,1,1,1,1,1
"3346",50000,2,2,2,25,0,0,0,0,0,0,1
"3347",250000,2,2,1,33,0,0,0,0,0,1,1
"3348",60000,1,1,2,39,1,1,1,1,1,1,0
"3349",80000,1,3,2,44,1,1,1,1,1,1,0
"3350",480000,1,1,2,33,0,0,0,0,0,0,0
"3351",30000,1,2,1,44,1,1,1,1,1,1,1
"3352",10000,2,2,2,25,1,1,1,1,1,1,0
"3353",410000,2,1,2,41,0,0,0,0,0,0,0
"3354",1e+05,1,1,1,33,1,1,1,1,1,1,0
"3355",2e+05,1,3,1,41,1,1,1,1,1,1,0
"3356",380000,2,2,1,48,1,1,1,1,1,1,0
"3357",1e+05,1,2,2,27,1,1,1,1,1,1,0
"3358",50000,2,3,1,27,1,1,1,1,1,1,1
"3359",130000,2,2,1,28,1,1,1,1,1,1,1
"3360",120000,1,2,2,34,1,1,1,1,1,1,0
"3361",150000,2,2,1,42,1,1,1,1,1,1,0
"3362",310000,2,1,1,39,0,0,1,1,1,1,0
"3363",110000,2,2,2,51,1,0,0,0,0,1,0
"3364",420000,1,2,1,37,1,1,1,1,1,1,1
"3365",140000,1,2,1,28,1,1,1,1,1,1,1
"3366",5e+05,2,1,1,37,0,0,0,0,0,0,1
"3367",260000,2,2,2,26,1,1,1,1,1,1,0
"3368",90000,2,2,1,48,0,0,0,0,0,0,1
"3369",90000,2,2,2,41,1,1,1,1,1,1,0
"3370",20000,1,3,2,35,0,1,1,1,1,1,0
"3371",30000,1,2,2,36,1,1,1,1,1,1,1
"3372",140000,2,2,1,36,1,1,1,1,1,1,0
"3373",340000,2,2,2,32,1,1,1,1,1,1,0
"3374",120000,2,1,2,31,0,0,0,0,0,0,0
"3375",420000,1,1,1,34,0,0,0,0,1,1,0
"3376",1e+05,1,3,1,48,0,0,0,0,0,1,0
"3377",350000,2,2,2,37,1,1,1,1,1,1,0
"3378",50000,1,2,1,26,1,1,1,1,1,1,0
"3379",30000,2,1,2,28,1,1,1,1,1,1,0
"3380",360000,2,1,2,29,0,0,0,1,0,0,0
"3381",20000,2,3,2,23,0,1,1,1,1,1,0
"3382",4e+05,2,2,2,38,1,1,1,1,1,1,0
"3383",170000,1,3,1,45,1,1,1,1,1,1,0
"3384",110000,2,2,1,36,1,1,1,1,1,1,1
"3385",2e+05,2,2,1,37,0,0,1,1,1,1,1
"3386",2e+05,2,1,1,32,0,1,1,0,0,0,0
"3387",360000,1,1,2,29,0,1,1,1,1,1,0
"3388",5e+05,1,1,1,37,0,1,1,0,1,1,0
"3389",20000,1,2,2,22,1,1,1,1,1,1,0
"3390",270000,1,3,1,32,1,1,1,1,1,1,0
"3391",20000,1,2,2,44,1,1,1,1,1,1,1
"3392",350000,2,1,1,43,0,0,0,0,0,0,0
"3393",150000,2,2,1,26,0,0,0,1,1,1,0
"3394",260000,2,1,2,30,1,0,1,1,1,1,0
"3395",90000,1,1,2,33,0,0,1,0,0,0,0
"3396",310000,2,2,1,32,1,1,1,1,1,1,0
"3397",210000,2,1,2,43,1,1,1,1,1,1,0
"3398",40000,2,2,1,45,1,1,1,1,1,1,1
"3399",80000,2,2,1,25,0,1,0,0,0,0,0
"3400",50000,1,3,2,22,1,1,1,1,1,1,1
"3401",370000,2,1,1,46,0,1,1,1,1,1,0
"3402",130000,1,2,2,28,1,1,1,1,1,1,0
"3403",710000,2,2,1,40,1,0,0,0,0,1,1
"3404",180000,2,3,2,24,1,0,0,1,1,0,0
"3405",80000,2,2,1,30,1,1,1,1,1,1,0
"3406",560000,2,1,2,32,1,1,1,1,1,1,0
"3407",170000,2,1,2,26,1,1,1,1,1,1,0
"3408",30000,2,3,1,63,0,1,1,1,1,1,0
"3409",430000,2,1,2,30,0,1,0,0,0,0,0
"3410",5e+05,2,2,1,37,0,0,0,0,0,0,0
"3411",10000,1,2,2,26,0,1,1,1,1,1,1
"3412",130000,2,1,2,25,1,1,1,1,1,1,0
"3413",160000,2,2,2,50,0,1,0,0,0,0,0
"3414",150000,1,1,2,33,1,1,1,1,1,1,1
"3415",340000,2,2,1,43,1,0,0,1,0,1,0
"3416",2e+05,2,2,1,37,1,1,1,1,1,1,0
"3417",130000,1,2,2,37,1,1,1,1,1,1,0
"3418",320000,2,3,1,30,1,1,1,1,1,1,0
"3419",50000,1,3,1,54,1,1,1,1,1,1,0
"3420",360000,1,1,1,46,1,1,1,1,1,1,0
"3421",420000,2,2,2,29,0,0,0,1,1,1,0
"3422",110000,1,1,2,30,1,1,0,0,0,1,0
"3423",80000,1,2,2,35,1,1,1,1,1,1,0
"3424",60000,2,3,1,43,1,1,1,1,1,1,1
"3425",60000,1,2,2,24,1,1,1,1,1,1,0
"3426",210000,1,2,2,26,1,1,1,1,1,1,0
"3427",360000,2,1,1,46,1,1,1,1,1,1,0
"3428",20000,1,2,2,48,1,1,1,1,1,1,0
"3429",150000,2,1,2,42,1,0,0,0,0,0,0
"3430",310000,1,3,2,30,0,0,0,0,0,0,0
"3431",240000,2,2,1,40,1,1,1,1,1,1,1
"3432",160000,2,3,1,55,1,1,0,1,1,1,0
"3433",240000,2,1,2,40,0,1,0,0,1,1,0
"3434",20000,1,1,2,22,1,1,1,1,1,1,0
"3435",190000,1,1,1,55,1,1,0,0,0,0,1
"3436",280000,2,2,1,40,0,0,0,0,0,0,0
"3437",80000,1,2,3,58,0,0,0,0,1,1,0
"3438",290000,2,3,1,49,1,1,1,1,1,1,0
"3439",2e+05,2,1,1,34,0,0,1,1,0,0,0
"3440",320000,1,1,1,50,0,1,1,1,1,1,0
"3441",350000,2,2,2,27,1,1,1,1,1,1,0
"3442",110000,1,1,2,33,1,1,1,1,1,1,0
"3443",3e+05,2,2,1,37,0,0,0,0,0,0,1
"3444",5e+05,2,1,1,44,0,0,0,0,0,0,0
"3445",120000,2,1,2,35,0,0,0,0,0,0,0
"3446",80000,2,3,3,31,0,0,0,1,1,1,0
"3447",2e+05,2,2,2,33,1,1,1,1,1,1,1
"3448",150000,2,1,2,26,0,0,0,0,0,0,1
"3449",150000,2,1,2,40,0,0,1,1,1,1,0
"3450",210000,1,2,1,42,0,0,0,0,0,0,0
"3451",150000,1,2,2,36,0,0,0,0,0,1,1
"3452",50000,2,1,2,26,1,1,1,1,1,1,0
"3453",80000,1,2,1,33,1,1,1,1,1,1,0
"3454",50000,1,2,1,34,1,0,0,1,0,1,0
"3455",20000,2,2,1,50,1,1,1,1,1,1,0
"3456",50000,1,2,1,37,1,1,1,1,1,1,0
"3457",50000,1,1,2,29,1,1,1,1,1,1,0
"3458",280000,1,2,1,46,1,1,1,1,1,1,1
"3459",230000,1,2,1,51,1,1,1,1,1,1,0
"3460",230000,1,2,2,30,1,1,1,1,1,1,1
"3461",80000,2,3,1,37,1,1,1,1,1,1,0
"3462",60000,2,2,3,35,1,1,1,1,1,1,0
"3463",2e+05,1,2,1,37,1,1,1,1,1,1,0
"3464",30000,2,3,2,22,1,0,0,1,1,0,0
"3465",340000,2,1,2,34,1,1,1,1,1,1,0
"3466",250000,2,2,1,40,0,0,0,0,0,0,0
"3467",2e+05,1,1,1,52,0,1,0,1,0,1,0
"3468",150000,1,1,2,39,1,1,1,1,1,1,0
"3469",1e+05,2,3,1,53,0,0,0,0,0,0,0
"3470",220000,2,2,1,41,1,1,1,1,1,1,0
"3471",140000,1,1,2,32,0,0,0,1,0,0,1
"3472",40000,1,1,1,28,1,1,1,1,1,1,1
"3473",2e+05,2,2,2,30,1,1,1,1,1,1,0
"3474",520000,2,1,2,35,1,1,1,1,1,1,0
"3475",30000,2,2,1,22,1,1,1,1,1,1,0
"3476",20000,1,2,2,28,1,1,1,1,1,1,0
"3477",50000,1,2,2,40,1,1,1,1,1,1,1
"3478",3e+05,2,3,2,29,0,0,0,1,1,1,0
"3479",5e+05,2,1,2,36,1,1,1,1,1,1,0
"3480",490000,2,2,2,27,1,1,1,1,1,1,0
"3481",2e+05,1,1,2,27,0,0,1,1,1,1,0
"3482",40000,2,1,2,23,1,1,1,1,1,1,1
"3483",150000,2,1,2,28,0,1,1,1,1,1,0
"3484",50000,1,1,1,29,1,1,1,1,1,1,1
"3485",1e+05,1,2,2,27,1,1,1,1,1,1,0
"3486",50000,2,3,1,42,1,1,1,1,1,1,1
"3487",130000,2,2,2,25,1,1,1,1,1,1,0
"3488",70000,2,1,2,27,1,0,0,0,0,0,0
"3489",30000,2,1,1,30,1,1,1,1,1,1,0
"3490",50000,1,1,2,28,1,1,1,1,1,1,0
"3491",80000,1,1,1,45,1,0,0,1,0,0,1
"3492",220000,2,1,2,30,1,0,1,1,1,1,0
"3493",2e+05,1,2,1,45,1,1,1,1,1,1,0
"3494",120000,2,2,2,24,1,1,1,1,1,1,0
"3495",1e+05,2,2,2,25,1,1,1,1,1,1,0
"3496",1e+05,2,3,1,59,1,1,1,1,1,1,0
"3497",50000,2,1,2,23,1,1,1,1,1,1,0
"3498",240000,1,2,1,37,0,0,1,1,1,1,0
"3499",60000,1,1,2,28,0,0,1,1,1,1,0
"3500",260000,2,2,1,34,0,0,1,1,1,1,1
"3501",30000,2,3,1,56,1,1,1,1,1,1,1
"3502",440000,2,3,1,40,1,1,1,1,1,1,0
"3503",360000,2,2,2,30,1,1,1,1,1,1,0
"3504",50000,2,1,2,26,0,0,0,1,1,1,1
"3505",270000,1,1,1,50,0,0,1,0,0,0,0
"3506",150000,2,1,2,27,0,0,0,0,1,1,0
"3507",2e+05,1,3,2,26,1,1,1,1,1,1,0
"3508",50000,2,2,1,36,1,1,1,1,1,1,0
"3509",210000,2,1,2,33,0,1,1,1,1,1,0
"3510",50000,2,2,2,27,1,1,1,1,1,1,1
"3511",50000,1,2,2,24,1,1,1,1,1,1,0
"3512",440000,1,1,2,29,1,1,1,1,1,1,0
"3513",60000,2,1,2,28,1,1,1,1,1,1,1
"3514",70000,2,2,1,41,1,0,1,1,1,1,0
"3515",290000,2,2,2,25,1,1,1,1,1,1,0
"3516",140000,1,2,2,29,0,0,0,1,1,1,0
"3517",310000,2,2,2,33,1,1,1,1,1,1,0
"3518",450000,2,1,2,36,0,0,0,1,1,0,0
"3519",360000,1,1,1,34,1,1,1,1,1,1,0
"3520",550000,2,2,1,34,1,1,1,1,1,1,0
"3521",180000,1,1,1,44,0,0,0,0,0,0,0
"3522",140000,1,2,1,37,1,1,1,1,1,1,0
"3523",50000,1,1,2,33,1,1,1,1,1,1,0
"3524",2e+05,2,2,1,30,0,0,0,0,0,0,0
"3525",60000,1,2,1,39,1,1,1,1,1,1,0
"3526",140000,1,1,2,28,0,0,0,0,0,0,0
"3527",70000,1,2,1,42,1,1,1,1,1,1,0
"3528",20000,2,2,1,50,1,1,1,1,1,1,0
"3529",1e+05,2,2,1,24,1,1,1,1,1,1,0
"3530",360000,1,1,2,33,0,0,0,0,0,0,0
"3531",1e+05,2,3,1,24,0,0,1,1,1,1,0
"3532",160000,2,3,2,41,1,1,1,1,1,1,0
"3533",160000,2,2,2,27,1,1,1,1,1,1,0
"3534",130000,1,2,2,26,0,0,0,0,1,0,1
"3535",1e+05,2,3,1,40,1,1,1,1,1,1,0
"3536",90000,1,1,1,35,1,1,1,1,1,1,1
"3537",80000,1,2,2,23,1,1,1,1,1,1,0
"3538",220000,2,2,1,28,1,1,1,1,1,1,1
